Unique_ID,YEAR,NUMBER_SCRIPTS,LAUNCH_YEAR,PROPNAME,Type_ID,Manuf_ID,DOSAGE_ID,PAYER,UNIQUE_MEMBERS,THER_CLASS
12415,2016,161,2001,GALANTAMINE HYDROBROMIDE,1,489,8,3,20,7
12416,2016,78,2004,GALANTAMINE HYDROBROMIDE,1,489,26,3,24,7
12417,2016,128,2004,GALANTAMINE HYDROBROMIDE,1,489,26,3,23,7
12418,2016,242,2004,GALANTAMINE HYDROBROMIDE,1,489,26,3,31,7
12419,2016,147,2011,GALANTAMINE HYDROBROMIDE,1,121,26,3,35,7
12420,2016,174,2011,GALANTAMINE HYDROBROMIDE,1,121,26,3,39,7
12421,2016,121,2011,GALANTAMINE HYDROBROMIDE,1,121,26,3,22,7
12422,2016,154,2012,GALANTAMINE,1,7,8,3,36,7
12423,2016,263,2012,GALANTAMINE,1,7,8,3,44,7
12424,2016,200,2012,GALANTAMINE,1,7,8,3,24,7
12425,2016,292,2010,ZIRGAN,2,78,5,1,213,2
12426,2016,253,2010,ZIRGAN,2,78,5,3,153,2
12427,2016,53,2010,ZIRGAN,2,78,5,2,40,2
12428,2016,385,2009,GANIRELIX ACETATE,2,335,9,1,247,8
12429,2016,122,2010,ZYMAXID,2,109,28,1,95,2
12430,2016,669,2014,GATIFLOXACIN,1,265,28,1,549,2
12431,2016,1199,2015,GATIFLOXACIN,1,172,28,1,971,2
12432,2016,14,2016,GATIFLOXACIN,1,151,28,1,13,2
12433,2016,1233,2013,GATIFLOXACIN,1,168,28,1,987,2
12434,2016,44,2010,ZYMAXID,2,109,28,3,29,2
12435,2016,1494,2014,GATIFLOXACIN,1,265,28,3,1019,2
12436,2016,1304,2015,GATIFLOXACIN,1,172,28,3,899,2
12437,2016,32,2016,GATIFLOXACIN,1,151,28,3,26,2
12438,2016,1407,2013,GATIFLOXACIN,1,168,28,3,927,2
12439,2016,109,2014,GATIFLOXACIN,1,265,28,2,88,2
12440,2016,135,2015,GATIFLOXACIN,1,172,28,2,108,2
12441,2016,126,2013,GATIFLOXACIN,1,168,28,2,99,2
12442,2016,21,0,EMPTY CAPSULE SIZE 00 CLEAR,2,2,7,1,12,3
12443,2016,6248,2011,GEMFIBROZIL,1,66,8,1,1935,9
12444,2016,2162,2010,GEMFIBROZIL,1,113,2,1,754,9
12445,2016,7866,2011,GEMFIBROZIL,1,6,2,1,3262,9
12446,2016,184,2015,GEMFIBROZIL,1,2,8,1,147,9
12447,2016,61,1993,GEMFIBROZIL,1,142,8,1,43,9
12448,2016,2942,2016,GEMFIBROZIL,1,123,2,1,1854,9
12449,2016,198,2006,GEMFIBROZIL,1,124,8,1,89,9
12450,2016,5251,2011,GEMFIBROZIL,1,66,8,3,1557,9
12451,2016,3545,2010,GEMFIBROZIL,1,113,2,3,947,9
12452,2016,41,2011,GEMFIBROZIL,1,337,8,3,19,9
12453,2016,13126,2011,GEMFIBROZIL,1,6,2,3,4195,9
12454,2016,228,2015,GEMFIBROZIL,1,2,8,3,172,9
12455,2016,135,1993,GEMFIBROZIL,1,142,8,3,95,9
12456,2016,5195,2016,GEMFIBROZIL,1,123,2,3,2960,9
12457,2016,2530,2011,GEMFIBROZIL,1,66,8,2,515,9
12458,2016,1590,2010,GEMFIBROZIL,1,113,2,2,315,9
12459,2016,4097,2011,GEMFIBROZIL,1,6,2,2,971,9
12460,2016,64,2015,GEMFIBROZIL,1,2,8,2,30,9
12461,2016,1376,2016,GEMFIBROZIL,1,123,2,2,539,9
12462,2016,78,2011,GENTAMICIN SULFATE,2,303,103,1,34,4
12463,2016,32,2013,GENTAMICIN SULFATE,1,56,30,1,32,2
12464,2016,566,2006,GENTAMICIN SULFATE,1,222,28,1,550,2
12465,2016,630,2006,GENTAK,1,222,30,1,599,2
12466,2016,2103,1994,GENTAMICIN SULFATE,1,78,28,1,2008,2
12467,2016,482,2006,GENTAMICIN SULFATE,1,40,30,1,403,2
12468,2016,441,2006,GENTAMICIN SULFATE,1,40,6,1,293,2
12469,2016,1183,1998,GENTAMICIN SULFATE,1,474,28,1,1093,2
12470,2016,1374,1996,GENTAMICIN SULFATE,1,96,13,1,1321,2
12471,2016,152,2000,GENTAMICIN,2,81,9,1,35,4
12472,2016,167,2011,GENTAMICIN SULFATE,2,303,103,3,64,4
12473,2016,27,2013,GENTAMICIN SULFATE,1,56,30,3,21,2
12474,2016,376,2006,GENTAMICIN SULFATE,1,222,28,3,322,2
12475,2016,505,2006,GENTAK,1,222,30,3,398,2
12476,2016,645,1994,GENTAMICIN SULFATE,1,78,28,3,545,2
12477,2016,992,2006,GENTAMICIN SULFATE,1,40,30,3,673,2
12478,2016,637,2006,GENTAMICIN SULFATE,1,40,6,3,402,2
12479,2016,562,1998,GENTAMICIN SULFATE,1,474,28,3,484,2
12480,2016,367,1996,GENTAMICIN SULFATE,1,96,13,3,325,2
12481,2016,358,2000,GENTAMICIN,2,81,9,3,94,4
12482,2016,180,2011,GENTAMICIN SULFATE,2,303,103,2,34,4
12483,2016,14,2013,GENTAMICIN SULFATE,1,56,30,2,14,2
12484,2016,457,2006,GENTAMICIN SULFATE,1,222,28,2,443,2
12485,2016,385,2006,GENTAK,1,222,30,2,369,2
12486,2016,855,1994,GENTAMICIN SULFATE,1,78,28,2,828,2
12487,2016,145,2006,GENTAMICIN SULFATE,1,40,30,2,92,2
12488,2016,190,2006,GENTAMICIN SULFATE,1,40,6,2,121,2
12489,2016,692,1998,GENTAMICIN SULFATE,1,474,28,2,643,2
12490,2016,626,1996,GENTAMICIN SULFATE,1,96,13,2,601,2
12491,2016,386,2000,GENTAMICIN,2,81,9,2,59,4
12492,2016,1270,2015,GLATOPA,1,96,9,1,211,7
12493,2016,1082,2009,COPAXONE,2,490,9,1,211,7
12494,2016,6819,2014,COPAXONE,2,2,9,1,997,7
12495,2016,261,2015,GLATOPA,1,96,9,3,42,7
12496,2016,1538,2009,COPAXONE,2,490,9,3,179,7
12497,2016,3228,2014,COPAXONE,2,2,9,3,334,7
12498,2016,183,2015,GLATOPA,1,96,9,2,46,7
12499,2016,316,2009,COPAXONE,2,490,9,2,56,7
12500,2016,1376,2014,COPAXONE,2,2,9,2,208,7
12501,2016,1246,2010,GLIMEPIRIDE,1,66,2,1,456,8
12502,2016,2730,2010,GLIMEPIRIDE,1,66,2,1,988,8
12503,2016,3627,2010,GLIMEPIRIDE,1,66,2,1,1185,8
12504,2016,32,2010,GLIMEPIRIDE,1,24,2,1,24,8
12505,2016,140,2010,GLIMEPIRIDE,1,24,2,1,73,8
12506,2016,310,2010,GLIMEPIRIDE,1,24,2,1,129,8
12507,2016,2481,2007,GLIMEPIRIDE,1,126,2,1,827,8
12508,2016,5042,2008,GLIMEPIRIDE,1,184,2,1,1743,8
12509,2016,6299,2007,GLIMEPIRIDE,1,126,2,1,1976,8
12510,2016,1045,2009,GLIMEPIRIDE,1,238,2,1,380,8
12511,2016,792,2009,GLIMEPIRIDE,1,238,2,1,280,8
12512,2016,304,2009,GLIMEPIRIDE,1,238,2,1,107,8
12513,2016,1235,2005,GLIMEPIRIDE,1,128,2,1,437,8
12514,2016,2998,2005,GLIMEPIRIDE,1,128,2,1,1003,8
12515,2016,4249,2005,GLIMEPIRIDE,1,128,2,1,1349,8
12516,2016,77,2010,GLIMEPIRIDE,1,339,2,1,41,8
12517,2016,89,2014,GLIMEPIRIDE,1,173,2,1,43,8
12518,2016,222,2014,GLIMEPIRIDE,1,173,2,1,87,8
12519,2016,328,2014,GLIMEPIRIDE,1,173,2,1,118,8
12520,2016,183,2015,GLIMEPIRIDE,1,143,2,1,58,8
12521,2016,440,2015,GLIMEPIRIDE,1,143,2,1,151,8
12522,2016,314,2015,GLIMEPIRIDE,1,143,2,1,132,8
12523,2016,42,2015,GLIMEPIRIDE,1,20,2,1,29,8
12524,2016,102,2015,GLIMEPIRIDE,1,20,2,1,47,8
12525,2016,142,2015,GLIMEPIRIDE,1,20,2,1,64,8
12526,2016,3392,2010,GLIMEPIRIDE,1,66,2,3,1126,8
12527,2016,4268,2010,GLIMEPIRIDE,1,66,2,3,1463,8
12528,2016,5359,2010,GLIMEPIRIDE,1,66,2,3,1827,8
12529,2016,153,2011,GLIMEPIRIDE,1,16,2,3,37,8
12530,2016,144,2011,GLIMEPIRIDE,1,16,2,3,53,8
12531,2016,143,2010,GLIMEPIRIDE,1,24,2,3,76,8
12532,2016,396,2010,GLIMEPIRIDE,1,24,2,3,169,8
12533,2016,602,2010,GLIMEPIRIDE,1,24,2,3,284,8
12534,2016,6882,2007,GLIMEPIRIDE,1,126,2,3,2009,8
12535,2016,11053,2008,GLIMEPIRIDE,1,184,2,3,3233,8
12536,2016,13143,2007,GLIMEPIRIDE,1,126,2,3,3552,8
12537,2016,1888,2009,GLIMEPIRIDE,1,238,2,3,718,8
12538,2016,1617,2009,GLIMEPIRIDE,1,238,2,3,593,8
12539,2016,908,2009,GLIMEPIRIDE,1,238,2,3,363,8
12540,2016,1992,2005,GLIMEPIRIDE,1,128,2,3,699,8
12541,2016,3339,2005,GLIMEPIRIDE,1,128,2,3,1103,8
12542,2016,4355,2005,GLIMEPIRIDE,1,128,2,3,1406,8
12543,2016,59,2010,GLIMEPIRIDE,1,339,2,3,28,8
12544,2016,262,2010,GLIMEPIRIDE,1,339,2,3,106,8
12545,2016,625,2014,GLIMEPIRIDE,1,173,2,3,160,8
12546,2016,645,2014,GLIMEPIRIDE,1,173,2,3,198,8
12547,2016,621,2014,GLIMEPIRIDE,1,173,2,3,207,8
12548,2016,1171,2015,GLIMEPIRIDE,1,143,2,3,281,8
12549,2016,1908,2015,GLIMEPIRIDE,1,143,2,3,488,8
12550,2016,1638,2015,GLIMEPIRIDE,1,143,2,3,507,8
12551,2016,140,2015,GLIMEPIRIDE,1,20,2,3,71,8
12552,2016,232,2015,GLIMEPIRIDE,1,20,2,3,124,8
12553,2016,347,2015,GLIMEPIRIDE,1,20,2,3,173,8
12554,2016,25,2013,GLIMEPIRIDE,1,3,2,3,14,8
12555,2016,709,2010,GLIMEPIRIDE,1,66,2,2,170,8
12556,2016,1522,2010,GLIMEPIRIDE,1,66,2,2,334,8
12557,2016,1881,2010,GLIMEPIRIDE,1,66,2,2,411,8
12558,2016,49,2011,GLIMEPIRIDE,1,16,2,2,11,8
12559,2016,32,2011,GLIMEPIRIDE,1,16,2,2,11,8
12560,2016,68,2010,GLIMEPIRIDE,1,24,2,2,27,8
12561,2016,104,2010,GLIMEPIRIDE,1,24,2,2,34,8
12562,2016,1186,2007,GLIMEPIRIDE,1,126,2,2,268,8
12563,2016,2894,2008,GLIMEPIRIDE,1,184,2,2,619,8
12564,2016,3519,2007,GLIMEPIRIDE,1,126,2,2,673,8
12565,2016,1046,2009,GLIMEPIRIDE,1,238,2,2,201,8
12566,2016,549,2009,GLIMEPIRIDE,1,238,2,2,141,8
12567,2016,217,2009,GLIMEPIRIDE,1,238,2,2,64,8
12568,2016,476,2005,GLIMEPIRIDE,1,128,2,2,107,8
12569,2016,1160,2005,GLIMEPIRIDE,1,128,2,2,272,8
12570,2016,1980,2005,GLIMEPIRIDE,1,128,2,2,424,8
12571,2016,34,2010,GLIMEPIRIDE,1,339,2,2,12,8
12572,2016,79,2014,GLIMEPIRIDE,1,173,2,2,16,8
12573,2016,129,2014,GLIMEPIRIDE,1,173,2,2,38,8
12574,2016,234,2014,GLIMEPIRIDE,1,173,2,2,49,8
12575,2016,121,2015,GLIMEPIRIDE,1,143,2,2,31,8
12576,2016,287,2015,GLIMEPIRIDE,1,143,2,2,71,8
12577,2016,183,2015,GLIMEPIRIDE,1,143,2,2,46,8
12578,2016,45,2015,GLIMEPIRIDE,1,20,2,2,21,8
12579,2016,39,2015,GLIMEPIRIDE,1,20,2,2,12,8
12580,2016,664,2015,GLIPIZIDE,1,14,14,1,291,8
12581,2016,2700,2015,GLIPIZIDE,1,14,14,1,894,8
12582,2016,4419,2015,GLIPIZIDE,1,14,14,1,1310,8
12583,2016,227,2011,GLIPIZIDE,1,16,2,1,100,8
12584,2016,211,2011,GLIPIZIDE,1,16,2,1,156,8
12585,2016,2785,1995,GLIPIZIDE,1,105,2,1,899,8
12586,2016,2835,1995,GLIPIZIDE,1,105,2,1,916,8
12587,2016,4427,2003,GLIPIZIDE,1,104,14,1,1846,8
12588,2016,5841,2003,GLIPIZIDE,1,104,14,1,2527,8
12589,2016,1727,2006,GLIPIZIDE,1,104,14,1,830,8
12590,2016,5416,1995,GLIPIZIDE,1,151,2,1,1899,8
12591,2016,4039,1995,GLIPIZIDE,1,151,2,1,1404,8
12592,2016,3575,2015,GLIPIZIDE,1,139,14,1,1194,8
12593,2016,7974,2015,GLIPIZIDE,1,139,14,1,2565,8
12594,2016,791,2011,GLIPIZIDE,1,184,2,1,256,8
12595,2016,703,2011,GLIPIZIDE,1,184,2,1,221,8
12596,2016,97,2013,GLIPIZIDE,1,139,14,1,66,8
12597,2016,104,2013,GLIPIZIDE,1,139,14,1,77,8
12598,2016,2945,2013,GLIPIZIDE,1,172,21,1,1105,8
12599,2016,4816,2013,GLIPIZIDE,1,172,21,1,1650,8
12600,2016,6129,2013,GLIPIZIDE,1,172,21,1,2113,8
12601,2016,2984,2002,GLIPIZIDE,1,88,2,1,1067,8
12602,2016,2999,2002,GLIPIZIDE,1,88,2,1,1085,8
12603,2016,172,1995,GLIPIZIDE,1,2,2,1,82,8
12604,2016,193,1995,GLIPIZIDE,1,2,2,1,92,8
12605,2016,24,2008,GLIPIZIDE,1,130,21,1,20,8
12606,2016,1241,1995,GLIPIZIDE,1,170,2,1,409,8
12607,2016,1366,1995,GLIPIZIDE,1,170,2,1,398,8
12608,2016,78,2013,GLUCOTROL,2,380,21,3,12,8
12609,2016,1562,2015,GLIPIZIDE,1,14,14,3,680,8
12610,2016,4076,2015,GLIPIZIDE,1,14,14,3,1535,8
12611,2016,6504,2015,GLIPIZIDE,1,14,14,3,2076,8
12612,2016,535,2011,GLIPIZIDE,1,16,2,3,195,8
12613,2016,520,2011,GLIPIZIDE,1,16,2,3,270,8
12614,2016,4880,1995,GLIPIZIDE,1,105,2,3,1557,8
12615,2016,6019,1995,GLIPIZIDE,1,105,2,3,1914,8
12616,2016,7491,2003,GLIPIZIDE,1,104,14,3,2785,8
12617,2016,8544,2003,GLIPIZIDE,1,104,14,3,3123,8
12618,2016,5235,2006,GLIPIZIDE,1,104,14,3,2138,8
12619,2016,11923,1995,GLIPIZIDE,1,151,2,3,3419,8
12620,2016,7072,1995,GLIPIZIDE,1,151,2,3,2054,8
12621,2016,6972,2015,GLIPIZIDE,1,139,14,3,1804,8
12622,2016,11504,2015,GLIPIZIDE,1,139,14,3,3008,8
12623,2016,5520,2011,GLIPIZIDE,1,184,2,3,926,8
12624,2016,2946,2011,GLIPIZIDE,1,184,2,3,616,8
12625,2016,164,2013,GLIPIZIDE,1,139,14,3,103,8
12626,2016,289,2013,GLIPIZIDE,1,139,14,3,160,8
12627,2016,22,2009,GLIPIZIDE,1,114,2,3,13,8
12628,2016,7258,2013,GLIPIZIDE,1,172,21,3,2164,8
12629,2016,6145,2013,GLIPIZIDE,1,172,21,3,2045,8
12630,2016,6470,2013,GLIPIZIDE,1,172,21,3,2285,8
12631,2016,8500,2002,GLIPIZIDE,1,88,2,3,2434,8
12632,2016,4900,2002,GLIPIZIDE,1,88,2,3,1548,8
12633,2016,74,2008,GLIPIZIDE,1,130,21,3,64,8
12634,2016,3327,1995,GLIPIZIDE,1,170,2,3,1026,8
12635,2016,2790,1995,GLIPIZIDE,1,170,2,3,866,8
12636,2016,395,2015,GLIPIZIDE,1,14,14,2,132,8
12637,2016,1809,2015,GLIPIZIDE,1,14,14,2,389,8
12638,2016,3074,2015,GLIPIZIDE,1,14,14,2,582,8
12639,2016,118,2011,GLIPIZIDE,1,16,2,2,35,8
12640,2016,114,2011,GLIPIZIDE,1,16,2,2,50,8
12641,2016,1832,1995,GLIPIZIDE,1,105,2,2,442,8
12642,2016,2135,1995,GLIPIZIDE,1,105,2,2,453,8
12643,2016,3064,2003,GLIPIZIDE,1,104,14,2,844,8
12644,2016,4135,2003,GLIPIZIDE,1,104,14,2,1100,8
12645,2016,982,2006,GLIPIZIDE,1,104,14,2,347,8
12646,2016,3969,1995,GLIPIZIDE,1,151,2,2,925,8
12647,2016,3056,1995,GLIPIZIDE,1,151,2,2,656,8
12648,2016,2541,2015,GLIPIZIDE,1,139,14,2,555,8
12649,2016,5923,2015,GLIPIZIDE,1,139,14,2,1188,8
12650,2016,778,2011,GLIPIZIDE,1,184,2,2,177,8
12651,2016,687,2011,GLIPIZIDE,1,184,2,2,141,8
12652,2016,60,2013,GLIPIZIDE,1,139,14,2,28,8
12653,2016,60,2013,GLIPIZIDE,1,139,14,2,43,8
12654,2016,1569,2013,GLIPIZIDE,1,172,21,2,420,8
12655,2016,2359,2013,GLIPIZIDE,1,172,21,2,522,8
12656,2016,3569,2013,GLIPIZIDE,1,172,21,2,761,8
12657,2016,1639,2002,GLIPIZIDE,1,88,2,2,395,8
12658,2016,1925,2002,GLIPIZIDE,1,88,2,2,424,8
12659,2016,27,2008,GLIPIZIDE,1,130,21,2,11,8
12660,2016,1300,1995,GLIPIZIDE,1,170,2,2,278,8
12661,2016,1302,1995,GLIPIZIDE,1,170,2,2,248,8
12662,2016,36,2011,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,66,8,1,11,8
12663,2016,148,2011,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,66,8,1,49,8
12664,2016,265,2011,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,66,8,1,76,8
12665,2016,186,2010,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,16,8,1,63,8
12666,2016,133,2010,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,16,8,1,42,8
12667,2016,94,2010,GLIPIZIDE AND METFORMIN HCL,1,491,8,1,43,8
12668,2016,58,2011,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,66,8,3,16,8
12669,2016,282,2011,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,66,8,3,85,8
12670,2016,575,2011,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,66,8,3,162,8
12671,2016,406,2010,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,16,8,3,99,8
12672,2016,338,2010,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,16,8,3,105,8
12673,2016,247,2010,GLIPIZIDE AND METFORMIN HCL,1,491,8,3,101,8
12674,2016,92,2011,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,66,8,2,23,8
12675,2016,219,2011,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,66,8,2,48,8
12676,2016,80,2010,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,16,8,2,24,8
12677,2016,90,2010,GLIPIZIDE AND METFORMIN HYDROCHLORIDE,1,16,8,2,19,8
12678,2016,63,2010,GLIPIZIDE AND METFORMIN HCL,1,491,8,2,18,8
12679,2016,3828,1999,GLUCAGON,2,216,4,1,2890,8
12680,2016,2260,1999,GLUCAGON,2,216,4,3,1458,8
12681,2016,2732,1999,GLUCAGON,2,216,4,2,1745,8
12682,2016,138,2005,GLUCAGEN HYPOKIT,2,445,4,1,108,8
12683,2016,184,2005,GLUCAGEN HYPOKIT,2,445,4,3,130,8
12684,2016,71,2005,GLUCAGEN HYPOKIT,2,445,4,2,53,8
12685,2016,376,0,GLUCOSAMINE SULFATE,2,25,52,3,51,3
12686,2016,84,0,GLUCOSAMINE SULFATE,2,25,52,2,24,3
12687,2016,522,0,GLUCOSAMINE-CHONDROITIN,1,25,52,3,108,3
12688,2016,159,0,GLUCOSAMINE-CHONDROITIN DS,2,25,19,3,34,3
12689,2016,84,0,GLUCOSAMINE-CHONDROITIN,1,25,19,3,14,3
12690,2016,146,0,GLUCOSAMINE-CHONDROITIN,1,333,52,3,37,3
12691,2016,87,0,GLUCOSAMINE-CHONDROITIN,1,333,52,3,23,3
12692,2016,174,0,GLUCOSAMINE-CHONDROITIN,1,25,52,2,53,3
12693,2016,81,0,GLUCOSAMINE-CHONDROITIN DS,2,25,19,2,20,3
12694,2016,28,0,GLUCOSAMINE-CHONDROITIN,1,25,19,2,11,3
12695,2016,289,0,BAYER BREEZE 2 TEST,2,2,7,1,132,3
12696,2016,282,0,BAYER BREEZE 2 TEST,2,2,7,1,119,3
12697,2016,289,0,BAYER CONTOUR TEST,2,2,7,1,117,3
12698,2016,3382,0,BAYER CONTOUR TEST,2,2,7,1,1480,3
12699,2016,3621,0,BAYER CONTOUR TEST,2,2,7,1,1803,3
12700,2016,339,0,BAYER CONTOUR NEXT TEST,2,2,7,1,215,3
12701,2016,8227,0,BAYER CONTOUR NEXT TEST,2,2,7,1,3286,3
12702,2016,10505,0,BAYER CONTOUR NEXT TEST,2,2,7,1,4515,3
12703,2016,138,0,GLUCOCARD EXPRESSION TEST,2,2,7,1,61,3
12704,2016,98,0,RELION PRIME TEST,2,2,7,1,50,3
12705,2016,159,0,RELION PRIME TEST,2,2,7,1,52,3
12706,2016,36,0,RELION CONFIRM/MICRO TEST,2,2,7,1,17,3
12707,2016,55,0,RELION CONFIRM/MICRO TEST,2,2,7,1,26,3
12708,2016,47,0,GLUCOCARD VITAL TEST,2,2,7,1,24,3
12709,2016,73,0,INFINITY BLOOD GLUCOSE TEST,2,2,7,1,33,3
12710,2016,90,0,PRODIGY NO CODING BLOOD GLUC,2,2,7,1,33,3
12711,2016,50,0,PRODIGY NO CODING BLOOD GLUC,2,2,7,1,21,3
12712,2016,567,0,PRODIGY NO CODING BLOOD GLUC,2,2,7,1,150,3
12713,2016,150,0,EASY TOUCH TEST,2,2,7,1,56,3
12714,2016,79,0,NOVA MAX GLUCOSE TEST,2,2,7,1,23,3
12715,2016,1213,0,ACCU-CHEK COMPACT PLUS,2,2,7,1,546,3
12716,2016,2074,0,ACCU-CHEK COMPACT PLUS,2,2,7,1,852,3
12717,2016,42,0,UNKOWN,2,2,7,1,32,3
12718,2016,11958,0,ONETOUCH ULTRA BLUE,2,2,7,1,4852,3
12719,2016,23812,0,ONETOUCH ULTRA BLUE,2,2,7,1,9988,3
12720,2016,534,0,ONETOUCH VERIO,2,2,7,1,232,3
12721,2016,3004,0,ONETOUCH VERIO,2,2,7,1,1292,3
12722,2016,5751,0,ONETOUCH VERIO,2,2,7,1,2543,3
12723,2016,1264,0,ONETOUCH ULTRA BLUE,2,2,7,1,565,3
12724,2016,130,0,TRUETRACK TEST,2,2,7,1,67,3
12725,2016,58,0,TRUETRACK TEST,2,2,7,1,29,3
12726,2016,2581,0,TRUETEST TEST,2,2,7,1,1238,3
12727,2016,1362,0,TRUE METRIX BLOOD GLUCOSE TEST,2,2,7,1,746,3
12728,2016,135,0,TRUE METRIX BLOOD GLUCOSE TEST,2,2,7,1,65,3
12729,2016,153,0,TRUETEST TEST,2,2,7,1,69,3
12730,2016,40,0,PRECISION XTRA BLOOD GLUCOSE,2,2,7,1,20,3
12731,2016,71,0,PRECISION XTRA BLOOD GLUCOSE,2,2,7,1,28,3
12732,2016,140,0,PHARMACIST CHOICE NO CODING,2,2,7,1,43,3
12733,2016,32,0,ACCU-CHEK AVIVA,2,2,7,1,19,3
12734,2016,23,0,ACCU-CHEK COMPACT TEST DRUM,2,2,7,1,15,3
12735,2016,15725,0,ACCU-CHEK AVIVA PLUS,2,2,7,1,6698,3
12736,2016,15695,0,ACCU-CHEK AVIVA PLUS,2,2,7,1,7564,3
12737,2016,48,0,ACCU-CHEK AVIVA PLUS,2,2,7,1,37,3
12738,2016,737,0,ACCU-CHEK AVIVA PLUS,2,2,7,1,285,3
12739,2016,13094,0,ACCU-CHEK SMARTVIEW,2,2,7,1,5463,3
12740,2016,9510,0,ACCU-CHEK SMARTVIEW,2,2,7,1,4587,3
12741,2016,61,0,ACCU-CHEK SMARTVIEW,2,2,7,1,38,3
12742,2016,63,0,ACCU-CHEK AVIVA PLUS,2,2,7,1,49,3
12743,2016,66,0,ACCU-CHEK SMARTVIEW,2,2,7,1,51,3
12744,2016,58,0,RELION ULTIMA TEST,2,2,7,1,14,3
12745,2016,116,0,GMATE BLOOD GLUCOSE TEST,2,2,7,1,38,3
12746,2016,220,0,UNISTRIP1 GENERIC,2,2,7,1,49,3
12747,2016,98,0,EMBRACE BLOOD GLUCOSE TEST,2,2,7,1,43,3
12748,2016,76,0,ADVOCATE REDI-CODE,2,2,7,1,26,3
12749,2016,1408,0,FREESTYLE TEST,2,2,7,1,433,3
12750,2016,1245,0,FREESTYLE TEST,2,2,7,1,446,3
12751,2016,38,0,FREESTYLE TEST,2,2,7,1,15,3
12752,2016,5392,0,FREESTYLE LITE TEST,2,2,7,1,1994,3
12753,2016,362,0,FREESTYLE LITE TEST,1,2,7,1,121,3
12754,2016,322,0,FREESTYLE INSULINX TEST,2,2,7,1,139,3
12755,2016,1824,0,BAYER BREEZE 2 TEST,2,2,7,3,537,3
12756,2016,935,0,BAYER BREEZE 2 TEST,2,2,7,3,326,3
12757,2016,706,0,BAYER CONTOUR TEST,2,2,7,3,279,3
12758,2016,10869,0,BAYER CONTOUR TEST,2,2,7,3,3125,3
12759,2016,8396,0,BAYER CONTOUR TEST,2,2,7,3,3045,3
12760,2016,692,0,BAYER CONTOUR NEXT TEST,2,2,7,3,297,3
12761,2016,9404,0,BAYER CONTOUR NEXT TEST,2,2,7,3,2941,3
12762,2016,7588,0,BAYER CONTOUR NEXT TEST,2,2,7,3,2895,3
12763,2016,85,0,GLUCOCARD EXPRESSION TEST,2,2,7,3,27,3
12764,2016,112,0,RELION PRIME TEST,2,2,7,3,48,3
12765,2016,242,0,RELION PRIME TEST,2,2,7,3,75,3
12766,2016,94,0,RELION CONFIRM/MICRO TEST,2,2,7,3,25,3
12767,2016,61,0,RELION CONFIRM/MICRO TEST,2,2,7,3,26,3
12768,2016,101,0,GLUCOCARD VITAL TEST,2,2,7,3,40,3
12769,2016,102,0,INFINITY BLOOD GLUCOSE TEST,2,2,7,3,56,3
12770,2016,186,0,PRODIGY NO CODING BLOOD GLUC,2,2,7,3,112,3
12771,2016,391,0,PRODIGY NO CODING BLOOD GLUC,2,2,7,3,134,3
12772,2016,185,0,PRODIGY NO CODING BLOOD GLUC,2,2,7,3,88,3
12773,2016,308,0,PRODIGY NO CODING BLOOD GLUC,2,2,7,3,85,3
12774,2016,218,0,EASY TOUCH TEST,2,2,7,3,53,3
12775,2016,15,0,ELEMENT COMPACT TEST,2,2,7,3,14,3
12776,2016,31,0,NOVA MAX GLUCOSE TEST,2,2,7,3,14,3
12777,2016,41,0,CARESENS N GLUCOSE TEST,2,2,7,3,22,3
12778,2016,76,0,UNKOWN,2,2,7,3,22,3
12779,2016,1611,0,ACCU-CHEK COMPACT PLUS,2,2,7,3,598,3
12780,2016,3290,0,ACCU-CHEK COMPACT PLUS,2,2,7,3,1109,3
12781,2016,55,0,UNKOWN,2,2,7,3,37,3
12782,2016,16490,0,ONETOUCH ULTRA BLUE,2,2,7,3,5083,3
12783,2016,18783,0,ONETOUCH ULTRA BLUE,2,2,7,3,6837,3
12784,2016,84,0,ONETOUCH VERIO,2,2,7,3,49,3
12785,2016,1191,0,ONETOUCH VERIO,2,2,7,3,442,3
12786,2016,1471,0,ONETOUCH VERIO,2,2,7,3,612,3
12787,2016,1193,0,ONETOUCH ULTRA BLUE,2,2,7,3,460,3
12788,2016,200,0,TRUETRACK TEST,2,2,7,3,60,3
12789,2016,123,0,TRUETRACK TEST,2,2,7,3,35,3
12790,2016,317,0,TRUETRACK TEST,2,2,7,3,77,3
12791,2016,3199,0,TRUETEST TEST,2,2,7,3,1263,3
12792,2016,41,0,TRUETEST TEST,2,2,7,3,28,3
